x;value
-9.558;-0.991139
-9.557;-0.991271
-9.556;-0.991403
-9.555;-0.991533
-9.554;-0.991662
-9.553;-0.991791
-9.552;-0.991918
-9.551;-0.992045
-9.550;-0.992170
-9.549;-0.992294
-9.548;-0.992418
-9.547;-0.992540
-9.546;-0.992662
-9.545;-0.992782
-9.544;-0.992901
-9.543;-0.993020
-9.542;-0.993137
-9.541;-0.993254
-9.540;-0.993369
-9.539;-0.993484
-9.538;-0.993597
-9.537;-0.993710
-9.536;-0.993821
-9.535;-0.993932
-9.534;-0.994041
-9.533;-0.994150
-9.532;-0.994257
-9.531;-0.994364
-9.530;-0.994469
-9.529;-0.994574
-9.528;-0.994677
-9.527;-0.994780
-9.526;-0.994881
-9.525;-0.994982
-9.524;-0.995082
-9.523;-0.995180
-9.522;-0.995278
-9.521;-0.995374
-9.520;-0.995470
-9.519;-0.995564
-9.518;-0.995658
-9.517;-0.995751
-9.516;-0.995842
-9.515;-0.995933
-9.514;-0.996022
-9.513;-0.996111
-9.512;-0.996199
-9.511;-0.996285
-9.510;-0.996371
-9.509;-0.996455
-9.508;-0.996539
-9.507;-0.996622
-9.506;-0.996703
-9.505;-0.996784
-9.504;-0.996864
-9.503;-0.996942
-9.502;-0.997020
-9.501;-0.997097
-9.500;-0.997172
-9.499;-0.997247
-9.498;-0.997320
-9.497;-0.997393
-9.496;-0.997465
-9.495;-0.997535
-9.494;-0.997605
-9.493;-0.997674
-9.492;-0.997741
-9.491;-0.997808
-9.490;-0.997874
-9.489;-0.997938
-9.488;-0.998002
-9.487;-0.998065
-9.486;-0.998127
-9.485;-0.998187
-9.484;-0.998247
-9.483;-0.998306
-9.482;-0.998363
-9.481;-0.998420
-9.480;-0.998476
-9.479;-0.998530
-9.478;-0.998584
-9.477;-0.998637
-9.476;-0.998688
-9.475;-0.998739
-9.474;-0.998789
-9.473;-0.998838
-9.472;-0.998885
-9.471;-0.998932
-9.470;-0.998978
-9.469;-0.999022
-9.468;-0.999066
-9.467;-0.999109
-9.466;-0.999150
-9.465;-0.999191
-9.464;-0.999231
-9.463;-0.999270
-9.462;-0.999307
-9.461;-0.999344
-9.460;-0.999380
-9.459;-0.999414
-9.458;-0.999448
-9.457;-0.999481
-9.456;-0.999513
-9.455;-0.999543
-9.454;-0.999573
-9.453;-0.999602
-9.452;-0.999630
-9.451;-0.999656
-9.450;-0.999682
-9.449;-0.999707
-9.448;-0.999730
-9.447;-0.999753
-9.446;-0.999775
-9.445;-0.999796
-9.444;-0.999815
-9.443;-0.999834
-9.442;-0.999852
-9.441;-0.999868
-9.440;-0.999884
-9.439;-0.999899
-9.438;-0.999913
-9.437;-0.999925
-9.436;-0.999937
-9.435;-0.999948
-9.434;-0.999957
-9.433;-0.999966
-9.432;-0.999974
-9.431;-0.999981
-9.430;-0.999986
-9.429;-0.999991
-9.428;-0.999995
-9.427;-0.999998
-9.426;-0.999999
-9.425;-1.000000
-9.424;-1.000000
-9.423;-0.999998
-9.422;-0.999996
-9.421;-0.999993
-9.420;-0.999989
-9.419;-0.999983
-9.418;-0.999977
-9.417;-0.999970
-9.416;-0.999961
-9.415;-0.999952
-9.414;-0.999942
-9.413;-0.999931
-9.412;-0.999918
-9.411;-0.999905
-9.410;-0.999891
-9.409;-0.999876
-9.408;-0.999859
-9.407;-0.999842
-9.406;-0.999824
-9.405;-0.999804
-9.404;-0.999784
-9.403;-0.999763
-9.402;-0.999741
-9.401;-0.999717
-9.400;-0.999693
-9.399;-0.999668
-9.398;-0.999641
-9.397;-0.999614
-9.396;-0.999586
-9.395;-0.999557
-9.394;-0.999526
-9.393;-0.999495
-9.392;-0.999463
-9.391;-0.999430
-9.390;-0.999395
-9.389;-0.999360
-9.388;-0.999324
-9.387;-0.999286
-9.386;-0.999248
-9.385;-0.999209
-9.384;-0.999169
-9.383;-0.999127
-9.382;-0.999085
-9.381;-0.999042
-9.380;-0.998998
-9.379;-0.998952
-9.378;-0.998906
-9.377;-0.998859
-9.376;-0.998811
-9.375;-0.998761
-9.374;-0.998711
-9.373;-0.998660
-9.372;-0.998608
-9.371;-0.998554
-9.370;-0.998500
-9.369;-0.998445
-9.368;-0.998389
-9.367;-0.998331
-9.366;-0.998273
-9.365;-0.998214
-9.364;-0.998154
-9.363;-0.998092
-9.362;-0.998030
-9.361;-0.997967
-9.360;-0.997903
-9.359;-0.997837
-9.358;-0.997771
-9.357;-0.997704
-9.356;-0.997636
-9.355;-0.997567
-9.354;-0.997496
-9.353;-0.997425
-9.352;-0.997353
-9.351;-0.997280
-9.350;-0.997205
-9.349;-0.997130
-9.348;-0.997054
-9.347;-0.996977
-9.346;-0.996899
-9.345;-0.996819
-9.344;-0.996739
-9.343;-0.996658
-9.342;-0.996576
-9.341;-0.996493
-9.340;-0.996409
-9.339;-0.996323
-9.338;-0.996237
-9.337;-0.996150
-9.336;-0.996062
-9.335;-0.995973
-9.334;-0.995883
-9.333;-0.995791
-9.332;-0.995699
-9.331;-0.995606
-9.330;-0.995512
-9.329;-0.995417
-9.328;-0.995321
-9.327;-0.995224
-9.326;-0.995125
-9.325;-0.995026
-9.324;-0.994926
-9.323;-0.994825
-9.322;-0.994723
-9.321;-0.994620
-9.320;-0.994516
-9.319;-0.994411
-9.318;-0.994305
-9.317;-0.994198
-9.316;-0.994090
-9.315;-0.993980
-9.314;-0.993870
-9.313;-0.993759
-9.312;-0.993647
-9.311;-0.993534
-9.310;-0.993420
-9.309;-0.993305
-9.308;-0.993189
-9.307;-0.993072
-9.306;-0.992954
-9.305;-0.992835
-9.304;-0.992715
-9.303;-0.992594
-9.302;-0.992472
-9.301;-0.992349
-9.300;-0.992225
-9.299;-0.992100
-9.298;-0.991974
-9.297;-0.991847
-9.296;-0.991720
-9.295;-0.991591
-9.294;-0.991461
-9.293;-0.991330
-9.292;-0.991198
-9.291;-0.991065
-9.290;-0.990931
-9.289;-0.990796
-9.288;-0.990660
-9.287;-0.990524
-9.286;-0.990386
-9.285;-0.990247
-9.284;-0.990107
-9.283;-0.989966
-9.282;-0.989825
-9.281;-0.989682
-9.280;-0.989538
-9.279;-0.989393
-9.278;-0.989247
-9.277;-0.989101
-9.276;-0.988953
-9.275;-0.988804
-9.274;-0.988655
-9.273;-0.988504
-9.272;-0.988352
-9.271;-0.988199
-9.270;-0.988046
-9.269;-0.987891
-9.268;-0.987735
-9.267;-0.987579
-9.266;-0.987421
-9.265;-0.987263
-9.264;-0.987103
-9.263;-0.986942
-9.262;-0.986781
-9.261;-0.986618
-9.260;-0.986455
-9.259;-0.986290
-9.258;-0.986125
-9.257;-0.985958
-9.256;-0.985791
-9.255;-0.985622
-9.254;-0.985453
-9.253;-0.985282
-9.252;-0.985111
-9.251;-0.984939
-9.250;-0.984765
-9.249;-0.984591
-9.248;-0.984415
-9.247;-0.984239
-9.246;-0.984062
-9.245;-0.983883
-9.244;-0.983704
-9.243;-0.983524
-9.242;-0.983343
-9.241;-0.983160
-9.240;-0.982977
-9.239;-0.982793
-9.238;-0.982608
-9.237;-0.982421
-9.236;-0.982234
-9.235;-0.982046
-9.234;-0.981857
-9.233;-0.981667
-9.232;-0.981476
-9.231;-0.981284
-9.230;-0.981091
-9.229;-0.980897
-9.228;-0.980702
-9.227;-0.980506
-9.226;-0.980309
-9.225;-0.980111
-9.224;-0.979912
-9.223;-0.979712
-9.222;-0.979511
-9.221;-0.979309
-9.220;-0.979106
-9.219;-0.978902
-9.218;-0.978698
-9.217;-0.978492
-9.216;-0.978285
-9.215;-0.978077
-9.214;-0.977868
-9.213;-0.977659
-9.212;-0.977448
-9.211;-0.977236
-9.210;-0.977024
-9.209;-0.976810
-9.208;-0.976596
-9.207;-0.976380
-9.206;-0.976163
-9.205;-0.975946
-9.204;-0.975727
-9.203;-0.975508
-9.202;-0.975287
-9.201;-0.975066
-9.200;-0.974844
-9.199;-0.974620
-9.198;-0.974396
-9.197;-0.974171
-9.196;-0.973944
-9.195;-0.973717
-9.194;-0.973489
-9.193;-0.973260
-9.192;-0.973029
-9.191;-0.972798
-9.190;-0.972566
-9.189;-0.972333
-9.188;-0.972099
-9.187;-0.971864
-9.186;-0.971628
-9.185;-0.971391
-9.184;-0.971153
-9.183;-0.970914
-9.182;-0.970674
-9.181;-0.970433
-9.180;-0.970191
-9.179;-0.969948
-9.178;-0.969705
-9.177;-0.969460
-9.176;-0.969214
-9.175;-0.968967
-9.174;-0.968720
-9.173;-0.968471
-9.172;-0.968221
-9.171;-0.967971
-9.170;-0.967719
-9.169;-0.967467
-9.168;-0.967213
-9.167;-0.966959
-9.166;-0.966703
-9.165;-0.966447
-9.164;-0.966190
-9.163;-0.965931
-9.162;-0.965672
-9.161;-0.965412
-9.160;-0.965151
-9.159;-0.964888
-9.158;-0.964625
-9.157;-0.964361
-9.156;-0.964096
-9.155;-0.963830
-9.154;-0.963563
-9.153;-0.963295
-9.152;-0.963026
-9.151;-0.962756
-9.150;-0.962485
-9.149;-0.962214
-9.148;-0.961941
-9.147;-0.961667
-9.146;-0.961392
-9.145;-0.961117
-9.144;-0.960840
-9.143;-0.960563
-9.142;-0.960284
-9.141;-0.960005
-9.140;-0.959724
-9.139;-0.959443
-9.138;-0.959160
-9.137;-0.958877
-9.136;-0.958593
-9.135;-0.958307
-9.134;-0.958021
-9.133;-0.957734
-9.132;-0.957446
-9.131;-0.957157
-9.130;-0.956867
-9.129;-0.956576
-9.128;-0.956284
-9.127;-0.955991
-9.126;-0.955697
-9.125;-0.955402
-9.124;-0.955106
-9.123;-0.954810
-9.122;-0.954512
-9.121;-0.954213
-9.120;-0.953914
-9.119;-0.953613
-9.118;-0.953312
-9.117;-0.953009
-9.116;-0.952706
-9.115;-0.952401
-9.114;-0.952096
-9.113;-0.951790
-9.112;-0.951482
-9.111;-0.951174
-9.110;-0.950865
-9.109;-0.950555
-9.108;-0.950244
-9.107;-0.949932
-9.106;-0.949619
-9.105;-0.949305
-9.104;-0.948990
-9.103;-0.948675
-9.102;-0.948358
-9.101;-0.948040
-9.100;-0.947722
-9.099;-0.947402
-9.098;-0.947082
-9.097;-0.946760
-9.096;-0.946438
-9.095;-0.946114
-9.094;-0.945790
-9.093;-0.945465
-9.092;-0.945139
-9.091;-0.944811
-9.090;-0.944483
-9.089;-0.944154
-9.088;-0.943824
-9.087;-0.943493
-9.086;-0.943162
-9.085;-0.942829
-9.084;-0.942495
-9.083;-0.942160
-9.082;-0.941825
-9.081;-0.941488
-9.080;-0.941151
-9.079;-0.940812
-9.078;-0.940473
-9.077;-0.940132
-9.076;-0.939791
-9.075;-0.939449
-9.074;-0.939106
-9.073;-0.938762
-9.072;-0.938417
-9.071;-0.938071
-9.070;-0.937724
-9.069;-0.937376
-9.068;-0.937027
-9.067;-0.936677
-9.066;-0.936327
-9.065;-0.935975
-9.064;-0.935622
-9.063;-0.935269
-9.062;-0.934915
-9.061;-0.934559
-9.060;-0.934203
-9.059;-0.933846
-9.058;-0.933488
-9.057;-0.933129
-9.056;-0.932769
-9.055;-0.932408
-9.054;-0.932046
-9.053;-0.931683
-9.052;-0.931319
-9.051;-0.930955
-9.050;-0.930589
-9.049;-0.930222
-9.048;-0.929855
-9.047;-0.929487
-9.046;-0.929117
-9.045;-0.928747
-9.044;-0.928376
-9.043;-0.928004
-9.042;-0.927631
-9.041;-0.927257
-9.040;-0.926882
-9.039;-0.926506
-9.038;-0.926129
-9.037;-0.925752
-9.036;-0.925373
-9.035;-0.924993
-9.034;-0.924613
-9.033;-0.924232
-9.032;-0.923849
-9.031;-0.923466
-9.030;-0.923082
-9.029;-0.922697
-9.028;-0.922311
-9.027;-0.921924
-9.026;-0.921536
-9.025;-0.921147
-9.024;-0.920758
-9.023;-0.920367
-9.022;-0.919976
-9.021;-0.919583
-9.020;-0.919190
-9.019;-0.918796
-9.018;-0.918400
-9.017;-0.918004
-9.016;-0.917607
-9.015;-0.917209
-9.014;-0.916810
-9.013;-0.916411
-9.012;-0.916010
-9.011;-0.915608
-9.010;-0.915206
-9.009;-0.914802
-9.008;-0.914398
-9.007;-0.913993
-9.006;-0.913587
-9.005;-0.913179
-9.004;-0.912771
-9.003;-0.912363
-9.002;-0.911953
-9.001;-0.911542
-9.000;-0.911130
-8.999;-0.910718
-8.998;-0.910304
-8.997;-0.909890
-8.996;-0.909475
-8.995;-0.909058
-8.994;-0.908641
-8.993;-0.908223
-8.992;-0.907804
-8.991;-0.907384
-8.990;-0.906964
-8.989;-0.906542
-8.988;-0.906119
-8.987;-0.905696
-8.986;-0.905272
-8.985;-0.904846
-8.984;-0.904420
-8.983;-0.903993
-8.982;-0.903565
-8.981;-0.903136
-8.980;-0.902706
-8.979;-0.902276
-8.978;-0.901844
-8.977;-0.901411
-8.976;-0.900978
-8.975;-0.900544
-8.974;-0.900108
-8.973;-0.899672
-8.972;-0.899235
-8.971;-0.898797
-8.970;-0.898359
-8.969;-0.897919
-8.968;-0.897478
-8.967;-0.897037
-8.966;-0.896594
-8.965;-0.896151
-8.964;-0.895707
-8.963;-0.895262
-8.962;-0.894816
-8.961;-0.894369
-8.960;-0.893921
-8.959;-0.893472
-8.958;-0.893023
-8.957;-0.892572
-8.956;-0.892121
-8.955;-0.891669
-8.954;-0.891216
-8.953;-0.890762
-8.952;-0.890307
-8.951;-0.889851
-8.950;-0.889394
-8.949;-0.888937
-8.948;-0.888478
-8.947;-0.888019
-8.946;-0.887559
-8.945;-0.887097
-8.944;-0.886635
-8.943;-0.886172
-8.942;-0.885709
-8.941;-0.885244
-8.940;-0.884778
-8.939;-0.884312
-8.938;-0.883845
-8.937;-0.883376
-8.936;-0.882907
-8.935;-0.882437
-8.934;-0.881966
-8.933;-0.881495
-8.932;-0.881022
-8.931;-0.880549
-8.930;-0.880074
-8.929;-0.879599
-8.928;-0.879123
-8.927;-0.878646
-8.926;-0.878168
-8.925;-0.877689
-8.924;-0.877209
-8.923;-0.876729
-8.922;-0.876247
-8.921;-0.875765
-8.920;-0.875282
-8.919;-0.874798
-8.918;-0.874313
-8.917;-0.873827
-8.916;-0.873340
-8.915;-0.872853
-8.914;-0.872364
-8.913;-0.871875
-8.912;-0.871385
-8.911;-0.870894
-8.910;-0.870402
-8.909;-0.869909
-8.908;-0.869416
-8.907;-0.868921
-8.906;-0.868426
-8.905;-0.867929
-8.904;-0.867432
-8.903;-0.866934
-8.902;-0.866436
-8.901;-0.865936
-8.900;-0.865435
-8.899;-0.864934
-8.898;-0.864431
-8.897;-0.863928
-8.896;-0.863424
-8.895;-0.862919
-8.894;-0.862414
-8.893;-0.861907
-8.892;-0.861399
-8.891;-0.860891
-8.890;-0.860382
-8.889;-0.859872
-8.888;-0.859361
-8.887;-0.858849
-8.886;-0.858336
-8.885;-0.857823
-8.884;-0.857308
-8.883;-0.856793
-8.882;-0.856277
-8.881;-0.855760
-8.880;-0.855242
-8.879;-0.854724
-8.878;-0.854204
-8.877;-0.853684
-8.876;-0.853163
-8.875;-0.852641
-8.874;-0.852118
-8.873;-0.851594
-8.872;-0.851069
-8.871;-0.850544
-8.870;-0.850017
-8.869;-0.849490
-8.868;-0.848962
-8.867;-0.848433
-8.866;-0.847904
-8.865;-0.847373
-8.864;-0.846842
-8.863;-0.846309
-8.862;-0.845776
-8.861;-0.845242
-8.860;-0.844707
-8.859;-0.844172
-8.858;-0.843635
-8.857;-0.843098
-8.856;-0.842560
-8.855;-0.842021
-8.854;-0.841481
-8.853;-0.840940
-8.852;-0.840399
-8.851;-0.839856
-8.850;-0.839313
-8.849;-0.838769
-8.848;-0.838224
-8.847;-0.837678
-8.846;-0.837132
-8.845;-0.836584
-8.844;-0.836036
-8.843;-0.835487
-8.842;-0.834937
-8.841;-0.834386
-8.840;-0.833835
-8.839;-0.833282
-8.838;-0.832729
-8.837;-0.832175
-8.836;-0.831620
-8.835;-0.831064
-8.834;-0.830508
-8.833;-0.829950
-8.832;-0.829392
-8.831;-0.828833
-8.830;-0.828273
-8.829;-0.827712
-8.828;-0.827151
-8.827;-0.826588
-8.826;-0.826025
-8.825;-0.825461
-8.824;-0.824896
-8.823;-0.824330
-8.822;-0.823764
-8.821;-0.823197
-8.820;-0.822628
-8.819;-0.822059
-8.818;-0.821490
-8.817;-0.820919
-8.816;-0.820347
-8.815;-0.819775
-8.814;-0.819202
-8.813;-0.818628
-8.812;-0.818053
-8.811;-0.817478
-8.810;-0.816902
-8.809;-0.816324
-8.808;-0.815746
-8.807;-0.815168
-8.806;-0.814588
-8.805;-0.814007
-8.804;-0.813426
-8.803;-0.812844
-8.802;-0.812261
-8.801;-0.811678
-8.800;-0.811093
-8.799;-0.810508
-8.798;-0.809922
-8.797;-0.809335
-8.796;-0.808747
-8.795;-0.808158
-8.794;-0.807569
-8.793;-0.806979
-8.792;-0.806388
-8.791;-0.805796
-8.790;-0.805203
-8.789;-0.804610
-8.788;-0.804016
-8.787;-0.803421
-8.786;-0.802825
-8.785;-0.802228
-8.784;-0.801631
-8.783;-0.801033
-8.782;-0.800434
-8.781;-0.799834
-8.780;-0.799233
-8.779;-0.798632
-8.778;-0.798030
-8.777;-0.797427
-8.776;-0.796823
-8.775;-0.796218
-8.774;-0.795613
-8.773;-0.795007
-8.772;-0.794400
-8.771;-0.793792
-8.770;-0.793183
-8.769;-0.792574
-8.768;-0.791964
-8.767;-0.791353
-8.766;-0.790741
-8.765;-0.790128
-8.764;-0.789515
-8.763;-0.788901
-8.762;-0.788286
-8.761;-0.787670
-8.760;-0.787054
-8.759;-0.786436
-8.758;-0.785818
-8.757;-0.785200
-8.756;-0.784580
-8.755;-0.783960
-8.754;-0.783338
-8.753;-0.782716
-8.752;-0.782094
-8.751;-0.781470
-8.750;-0.780846
-8.749;-0.780221
-8.748;-0.779595
-8.747;-0.778968
-8.746;-0.778341
-8.745;-0.777712
-8.744;-0.777083
-8.743;-0.776454
-8.742;-0.775823
-8.741;-0.775192
-8.740;-0.774560
-8.739;-0.773927
-8.738;-0.773293
-8.737;-0.772659
-8.736;-0.772023
-8.735;-0.771387
-8.734;-0.770751
-8.733;-0.770113
-8.732;-0.769475
-8.731;-0.768836
-8.730;-0.768196
