x;value
-1.74;-2933.699159
-1.72;-4426.963411
-1.70;-7163.286145
-1.68;-12734.353124
-1.66;-25866.534324
-1.64;-64360.899429
-1.62;-226169.789031
-1.60;-1630271.508094
-1.58;-147204698.937050
-1.56;-68938306.082770
-1.54;-918884.259479
-1.52;-108980.715424
-1.50;-25212.554345
-1.48;-8086.042109
-1.46;-3143.524376
-1.44;-1385.400685
-1.42;-666.056684
-1.40;-340.938916
-1.38;-182.778179
-1.36;-101.423629
-1.34;-57.743130
-1.32;-33.502048
-1.30;-19.705398
-1.28;-11.705272
-1.26;-7.006626
-1.24;-4.227297
-1.22;-2.581549
-1.20;-1.613213
-1.18;-1.052993
-1.16;-0.739901
-1.14;-0.576879
-1.12;-0.505169
-1.10;-0.489236
-1.08;-0.507746
-1.06;-0.548102
-1.04;-0.603089
-1.02;-0.668805
-1.00;-0.743378
-0.98;-0.826163
-0.96;-0.917256
-0.94;-1.017191
-0.92;-1.126772
-0.90;-1.246980
-0.88;-1.378946
-0.86;-1.523959
-0.84;-1.683513
-0.82;-1.859387
-0.80;-2.053757
-0.78;-2.269360
-0.76;-2.509696
-0.74;-2.779318
-0.72;-3.084205
-0.70;-3.432268
-0.68;-3.834039
-0.66;-4.303607
-0.64;-4.859895
-0.62;-5.528438
-0.60;-6.343854
-0.58;-7.353317
-0.56;-8.621484
-0.54;-10.237562
-0.52;-12.325527
-0.50;-15.059098
-0.48;-18.683944
-0.46;-23.551057
-0.44;-30.167655
-0.42;-39.276104
-0.40;-51.978414
-0.38;-69.936522
-0.36;-95.701439
-0.34;-133.267243
-0.32;-189.028436
-0.30;-273.484247
-0.28;-404.375775
-0.26;-612.684012
-0.24;-954.607078
-0.22;-1536.709263
-0.20;-2571.922034
-0.18;-4513.236406
-0.16;-8400.805536
-0.14;-16861.135671
-0.12;-37384.256987
-0.10;-95074.662250
-0.08;-295418.500541
-0.06;-1262604.118248
-0.04;-9685878.855361
-0.02;-311857384.897739
0.00;
0.02;-254.934660
0.04;-143.646707
0.06;-96.986013
0.08;-70.983406
0.10;-54.440184
0.12;-43.061579
0.14;-34.820534
0.16;-28.628324
0.18;-23.845754
0.20;-20.072308
0.22;-17.044013
0.24;-14.579907
0.26;-12.551843
0.28;-10.866606
0.30;-9.454861
0.32;-8.263983
0.34;-7.253430
0.36;-6.391445
0.38;-5.652886
0.40;-5.017582
0.42;-4.469205
0.44;-3.994422
0.46;-3.582242
0.48;-3.223546
0.50;-2.910720
0.52;-2.637361
0.54;-2.398056
0.56;-2.188210
0.58;-2.003899
0.60;-1.841760
0.62;-1.698898
0.64;-1.572813
0.66;-1.461339
0.68;-1.362591
0.70;-1.274926
0.72;-1.196909
0.74;-1.127281
0.76;-1.064936
0.78;-1.008901
0.80;-0.958318
0.82;-0.912428
0.84;-0.870561
0.86;-0.832122
0.88;-0.796583
0.90;-0.763477
0.92;-0.732385
0.94;-0.702938
0.96;-0.674805
0.98;-0.647691
1.00;
1.02;-0.595502
1.04;-0.569984
1.06;-0.544594
1.08;-0.519166
1.10;-0.493553
1.12;-0.467622
1.14;-0.441256
1.16;-0.414351
1.18;-0.386814
1.20;-0.358563
1.22;-0.329524
1.24;-0.299635
1.26;-0.268837
1.28;-0.237082
1.30;-0.204326
1.32;-0.170532
1.34;-0.135666
1.36;-0.099700
1.38;-0.062611
1.40;-0.024379
1.42;0.015014
1.44;0.055581
1.46;0.097334
1.48;0.140279
1.50;0.184424
1.52;0.229773
1.54;0.276327
1.56;0.324088
1.58;0.373054
1.60;0.423223
1.62;0.474592
1.64;0.527156
1.66;0.580908
1.68;0.635844
1.70;0.691955
1.72;0.749233
1.74;0.807669
1.76;0.867256
1.78;0.927981
1.80;0.989837
1.82;1.052811
1.84;1.116893
1.86;1.182072
1.88;1.248336
1.90;1.315674
1.92;1.384074
1.94;1.453523
1.96;1.524011
1.98;1.595524
2.00;1.668050
2.02;1.741577
2.04;1.816092
2.06;1.891584
2.08;1.968040
2.10;2.045449
2.12;2.123795
2.14;2.203068
2.16;2.283256
2.18;2.364346
2.20;2.446326
2.22;2.529185
2.24;2.612910
2.26;2.697489
2.28;2.782911
2.30;2.869164
2.32;2.956236
2.34;3.044116
2.36;3.132793
2.38;3.222255
2.40;3.312491
2.42;3.403491
2.44;3.495243
2.46;3.587740
2.48;3.680965
2.50;3.774911
2.52;3.869567
2.54;3.964923
2.56;4.060969
2.58;4.157695
2.60;4.255091
2.62;4.353148
2.64;4.451855
2.66;4.551203
2.68;4.651184
2.70;4.751787
2.72;4.853004
2.74;4.954826
2.76;5.057243
2.78;5.160248
2.80;5.263831
2.82;5.367984
2.84;5.472706
2.86;5.577975
2.88;5.683789
2.90;5.790141
2.92;5.897022
2.94;6.004425
2.96;6.112343
2.98;6.220766
3.00;6.329689
3.02;6.439103
3.04;6.549002
3.06;6.659378
3.08;6.770225
3.10;6.881534
3.12;6.993301
3.14;7.105517
3.16;7.218176
3.18;7.331272
3.20;7.444798
3.22;7.558758
3.24;7.673126
3.26;7.787907
3.28;7.903092
3.30;8.018677
3.32;8.134655
3.34;8.251022
3.36;8.367770
3.38;8.484895
3.40;8.602390
3.42;8.720251
3.44;8.838472
3.46;8.957047
3.48;9.075972
3.50;9.195241
3.52;9.314849
3.54;9.434792
3.56;9.555063
3.58;9.675659
3.60;9.796587
3.62;9.917818
3.64;10.039358
3.66;10.161205
3.68;10.283352
3.70;10.405796
3.72;10.528532
3.74;10.651556
3.76;10.774863
3.78;10.898450
3.80;11.022311
3.82;11.146443
3.84;11.270843
3.86;11.395505
3.88;11.520426
3.90;11.645603
3.92;11.771030
3.94;11.896705
3.96;12.022624
3.98;12.148783
4.00;12.275196
4.02;12.401826
4.04;12.528685
4.06;12.655771
4.08;12.783078
4.10;12.910605
4.12;13.038348
4.14;13.166304
4.16;13.294469
4.18;13.422840
4.20;13.551415
4.22;13.680189
4.24;13.809160
4.26;13.938325
4.28;14.067681
4.30;14.197225
4.32;14.326954
4.34;14.456865
4.36;14.586956
4.38;14.717223
4.40;14.847685
4.42;14.978299
4.44;15.109081
4.46;15.240029
4.48;15.371140
4.50;15.502412
4.52;15.633842
4.54;15.765428
4.56;15.897167
4.58;16.029057
4.60;16.161096
4.62;16.293280
4.64;16.425608
4.66;16.558077
4.68;16.690686
4.70;16.823432
4.72;16.956312
4.74;17.089324
4.76;17.222467
4.78;17.355738
4.80;17.489161
4.82;17.622684
4.84;17.756328
4.86;17.890092
4.88;18.023975
4.90;18.157973
4.92;18.292086
4.94;18.426310
4.96;18.560645
4.98;18.695088
5.00;18.829638
5.02;18.964292
5.04;19.099049
5.06;19.233907
5.08;19.368865
5.10;19.503920
5.12;19.639071
5.14;19.774316
5.16;19.909654
5.18;20.045083
5.20;20.180631
5.22;20.316238
5.24;20.451931
5.26;20.587708
5.28;20.723569
5.30;20.859511
5.32;20.995533
5.34;21.131633
5.36;21.267810
5.38;21.404063
5.40;21.540390
5.42;21.676789
5.44;21.813260
5.46;21.949801
5.48;22.086410
5.50;22.223086
5.52;22.359828
5.54;22.496634
5.56;22.633504
5.58;22.770435
5.60;22.907427
5.62;23.044514
5.64;23.181626
5.66;23.318794
5.68;23.456017
5.70;23.593296
5.72;23.730627
5.74;23.868011
5.76;24.005446
5.78;24.142931
5.80;24.280464
5.82;24.418045
5.84;24.555673
5.86;24.693346
5.88;24.831063
5.90;24.968824
5.92;25.106627
5.94;25.244471
5.96;25.382355
5.98;25.520279
6.00;25.658241
6.02;25.796239
6.04;25.934316
6.06;26.072388
6.08;26.210494
6.10;26.348634
6.12;26.486806
6.14;26.625009
6.16;26.763244
6.18;26.901508
6.20;27.039801
6.22;27.178122
6.24;27.316470
6.26;27.454844
6.28;27.593243
6.30;27.731668
6.32;27.870115
