x;value
7.00;0.871448
7.02;0.907265
7.04;0.944407
7.06;0.982979
7.08;1.023098
7.10;1.064893
7.12;1.108508
7.14;1.154100
7.16;1.201848
7.18;1.251948
7.20;1.304621
7.22;1.360117
7.24;1.418717
7.26;1.480741
7.28;1.546550
7.30;1.616561
7.32;1.691252
7.34;1.771172
7.36;1.856964
7.38;1.949374
7.40;2.049284
7.42;2.157735
7.44;2.275969
7.46;2.405483
7.48;2.548089
7.50;2.706014
7.52;2.882013
7.54;3.079545
7.56;3.303010
7.58;3.558092
7.60;3.852266
7.62;4.195560
7.64;4.601752
7.66;5.090304
7.68;5.689622
7.70;6.442872
7.72;7.418995
7.74;8.735316
7.76;10.609031
7.78;13.492199
7.80;18.506822
7.82;29.416333
7.84;71.517738
7.86;-166.156050
7.88;-38.425716
7.90;-21.715113
7.92;-15.125288
7.94;-11.596737
7.96;-9.396962
7.98;-7.893301
8.00;-6.799711
8.02;-5.967989
8.04;-5.313664
8.06;-4.785068
8.08;-4.348822
8.10;-3.982398
8.12;-3.670045
8.14;-3.400416
8.16;-3.165129
8.18;-2.957861
8.20;-2.773749
8.22;-2.608993
8.24;-2.460581
8.26;-2.326092
8.28;-2.203562
8.30;-2.091378
8.32;-1.988202
8.34;-1.892919
8.36;-1.804589
8.38;-1.722413
8.40;-1.645711
8.42;-1.573898
8.44;-1.506468
8.46;-1.442983
8.48;-1.383061
8.50;-1.326364
8.52;-1.272599
8.54;-1.221502
8.56;-1.172843
8.58;-1.126415
8.60;-1.082032
8.62;-1.039531
8.64;-0.998760
8.66;-0.959587
8.68;-0.921889
8.70;-0.885557
8.72;-0.850489
8.74;-0.816594
8.76;-0.783789
8.78;-0.751997
8.80;-0.721147
8.82;-0.691174
8.84;-0.662019
8.86;-0.633626
8.88;-0.605943
8.90;-0.578924
8.92;-0.552523
8.94;-0.526699
8.96;-0.501414
8.98;-0.476631
9.00;-0.452316
9.02;-0.428437
9.04;-0.404964
9.06;-0.381868
9.08;-0.359122
9.10;-0.336701
9.12;-0.314579
9.14;-0.292735
9.16;-0.271144
9.18;-0.249787
9.20;-0.228642
9.22;-0.207689
9.24;-0.186910
9.26;-0.166286
9.28;-0.145798
9.30;-0.125430
9.32;-0.105163
9.34;-0.084982
9.36;-0.064869
9.38;-0.044808
9.40;-0.024783
9.42;-0.004778
9.44;0.015223
9.46;0.035237
9.48;0.055278
9.50;0.075364
9.52;0.095511
9.54;0.115735
9.56;0.136052
9.58;0.156481
9.60;0.177038
9.62;0.197741
9.64;0.218608
9.66;0.239658
9.68;0.260912
9.70;0.282388
9.72;0.304109
9.74;0.326095
9.76;0.348370
9.78;0.370958
9.80;0.393883
9.82;0.417172
9.84;0.440854
9.86;0.464957
9.88;0.489512
9.90;0.514553
9.92;0.540115
9.94;0.566235
9.96;0.592953
9.98;0.620313
10.00;0.648361
