x;value
-0.30;-3.232728
-0.28;-3.477604
-0.26;-3.759094
-0.24;-4.086358
-0.22;-4.471884
-0.20;-4.933155
-0.18;-5.495426
-0.16;-6.196575
-0.14;-7.096129
-0.12;-8.293295
-0.10;-9.966644
-0.08;-12.473322
-0.06;-16.646662
-0.04;-24.986665
-0.02;-49.993333
0.00;
0.02;49.993333
0.04;24.986665
0.06;16.646662
0.08;12.473322
0.10;9.966644
0.12;8.293295
0.14;7.096129
0.16;6.196575
0.18;5.495425
0.20;4.933155
0.22;4.471883
0.24;4.086358
0.26;3.759094
0.28;3.477604
0.30;3.232728
0.32;3.017598
0.34;2.826960
0.36;2.656728
0.38;2.503676
0.40;2.365222
0.42;2.239278
0.44;2.124132
0.46;2.018372
0.48;1.920821
0.50;1.830488
0.52;1.746536
0.54;1.668253
0.56;1.595025
0.58;1.526325
0.60;1.461696
0.62;1.400739
0.64;1.343104
0.66;1.288486
0.68;1.236612
0.70;1.187242
0.72;1.140163
0.74;1.095183
0.76;1.052132
0.78;1.010855
0.80;0.971215
0.82;0.933085
0.84;0.896353
0.86;0.860914
0.88;0.826676
0.90;0.793551
0.92;0.761462
0.94;0.730335
0.96;0.700105
0.98;0.670710
1.00;0.642093
1.02;0.614201
1.04;0.586987
1.06;0.560405
1.08;0.534411
1.10;0.508968
1.12;0.484038
1.14;0.459585
1.16;0.435578
1.18;0.411986
1.20;0.388780
1.22;0.365931
1.24;0.343415
1.26;0.321206
1.28;0.299280
1.30;0.277616
1.32;0.256190
1.34;0.234984
1.36;0.213975
1.38;0.193146
1.40;0.172477
1.42;0.151950
1.44;0.131547
1.46;0.111252
1.48;0.091047
1.50;0.070915
1.52;0.050840
1.54;0.030806
1.56;0.010797
1.58;-0.009204
1.60;-0.029212
1.62;-0.049243
1.64;-0.069314
1.66;-0.089441
1.68;-0.109640
1.70;-0.129927
1.72;-0.150321
1.74;-0.170837
1.76;-0.191494
1.78;-0.212310
1.80;-0.233304
1.82;-0.254494
1.84;-0.275901
1.86;-0.297546
1.88;-0.319450
1.90;-0.341635
1.92;-0.364126
1.94;-0.386947
1.96;-0.410124
1.98;-0.433685
2.00;-0.457658
2.02;-0.482073
